"data_date";"key";"date";"schools_closed";"schools_closed_perc";"schools_limited";"schools_limited_perc";"schools_limited_distance";"schools_limited_distance_perc";"schools_total";"students_infected";"students_infected_perc";"students_quarantine";"students_quarantine_perc";"students_total";"teacher_infected";"teacher_infected_perc";"teacher_quarantine";"teacher_quarantine_perc";"teacher_total";"students_perc";"teacher_perc"
"2021-07-22";"bl_sl";"2021-07-24";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-22";"bl_sn";"2021-07-24";NA;NA;NA;NA;NA;NA;"1374";"25";"6,05389907423775e-03";"267";"6,46556421128592e-02";"412957";"1";"3,24517280545189e-03";"7";"2,27162096381632e-02";"30815";"0,006053899074237754";"0,00324517280545189"
"2021-07-22";"bl_st";"2021-07-24";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-22";"bl_sh";"2021-07-24";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-22";"bl_th";"2021-07-24";"0";"0,00000000000000e+00";"7";"6,58513640639699e-01";"7";"6,58513640639699e-01";"1063";"31";"1,25755547442294e-02";"479";"1,94312603951158e-01";"246510";"1";"4,74563401670463e-03";"39";"1,85079726651481e-01";"21072";"0,012575554744229443";"0,00474563401670463"
"2021-07-22";"bereinigter_anteil";NA;NA;"1,01265822784810e-02";NA;"2,61265822784810e+00";NA;"7,26612170753860e-01";NA;NA;"1,30342839755751e-02";NA;"1,34776614519574e-01";NA;NA;"1,32311618529906e-02";NA;"5,83370508904979e-02";NA;NA;NA
"2021-07-22";"bereinigte_bezugsgrosse";NA;NA;"9,87500000000000e+03";NA;"9,87500000000000e+03";NA;"5,50500000000000e+03";NA;NA;"4,72599800000000e+06";NA;"3,62525800000000e+06";NA;NA;"4,45917000000000e+05";NA;"3,49692000000000e+05";NA;NA;NA
"2021-07-15";"bl_bw";"2021-07-16";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"23";"5,17784781629896e-01";"4442";"71";"4,81000155139487e-03";"868";"5,88039626283203e-02";"1476091";"2";"1,46228760272570e-03";"23";"1,68163074313456e-02";"136772";"0,004810001551394867";"0,00146228760272570"
"2021-07-15";"bl_by";"2021-07-17";"0";"0,00000000000000e+00";"257";"4,59502950116217e+00";NA;NA;"5593";"326";"2,18364304000622e-02";"2738";"1,83399222194387e-01";"1492918";"46";"2,85648639753597e-02";"134";"8,32106907108304e-02";"161037";"0,021836430400062161";"0,02856486397535970"
"2021-07-15";"bl_be";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_bb";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_hb";"2021-07-17";"0";"0,00000000000000e+00";"11";"6,11111111111111e+00";"3";"1,66666666666667e+00";"180";"7";"8,30998622916568e-03";"155";"1,84006837931526e-01";"84236";"0";"0,00000000000000e+00";"36";"3,37964701464514e-01";"10652";"0,008309986229165678";"0,00000000000000000"
"2021-07-15";"bl_hh";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_he";"2021-07-17";"0";"0,00000000000000e+00";"44";"2,43093922651934e+00";"44";"2,43093922651934e+00";"1810";"111";"1,46709155047786e-02";"1070";"1,41422338649668e-01";"756599";"6";"9,83913022088847e-03";"33";"5,41152162148866e-02";"60981";"0,014670915504778621";"0,00983913022088847"
"2021-07-15";"bl_mv";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_ni";"2021-07-17";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"3219";"60";"5,45087849991824e-03";NA;NA;"1100740";"1";"1,03923096908288e-03";NA;NA;"96225";"0,005450878499918237";"0,00103923096908288"
"2021-07-15";"bl_nw";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_rp";"2021-07-17";"0";"0,00000000000000e+00";"13";"8,17610062893082e-01";"12";"7,54716981132076e-01";"1590";"98";"1,88203843967491e-02";"860";"1,65158475318410e-01";"520712";"2";"3,96699460488734e-03";"45";"8,92573786099651e-02";"50416";"0,018820384396749067";"0,00396699460488734"
"2021-07-15";"bl_sl";"2021-07-17";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"12";"1,02439773949565e-02";"74";"6,31711939355654e-02";"117142";"1";"1,03007828594973e-02";"3";"3,09023485784920e-02";"9708";"0,010243977394956548";"0,01030078285949732"
"2021-07-15";"bl_sn";"2021-07-17";NA;NA;NA;NA;NA;NA;"1374";"28";"6,78036696314628e-03";"219";"5,30321558903227e-02";"412957";"3";"9,73551841635567e-03";"10";"3,24517280545189e-02";"30815";"0,006780366963146284";"0,00973551841635567"
"2021-07-15";"bl_st";"2021-07-17";"0";"0,00000000000000e+00";"3";"4,68750000000000e-01";"2";"3,12500000000000e-01";"640";"5";"2,96654919131869e-03";"51";"3,02588017514506e-02";"168546";"3";"2,25157610327229e-02";"5";"3,75262683878715e-02";"13324";"0,002966549191318691";"0,02251576103272291"
"2021-07-15";"bl_sh";"2021-07-17";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-15";"bl_th";"2021-07-17";"0";"0,00000000000000e+00";"14";"1,31702728127940e+00";"14";"1,31702728127940e+00";"1063";"31";"1,25755547442294e-02";"716";"2,90454748286074e-01";"246510";"3";"1,42369020501139e-02";"55";"2,61009870918755e-01";"21072";"0,012575554744229443";"0,01423690205011389"
"2021-07-15";"bereinigter_anteil";NA;NA;"0,00000000000000e+00";NA;"2,37549489476974e+00";NA;"1,20467117393977e+00";NA;NA;"1,17463460473546e-02";NA;"1,27963794832583e-01";NA;NA;"1,13366790636918e-02";NA;"6,95262714313721e-02";NA;NA;NA
"2021-07-15";"bereinigte_bezugsgrosse";NA;NA;"1,43970000000000e+04";NA;"1,43970000000000e+04";NA;"8,13500000000000e+03";NA;NA;"6,37645100000000e+06";NA;"5,27571100000000e+06";NA;NA;"5,91002000000000e+05";NA;"4,94777000000000e+05";NA;NA;NA
"2021-07-08";"bl_bw";"2021-07-09";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"31";"6,97883836109860e-01";"4442";"85";"5,75845256152907e-03";"1091";"7,39114322897437e-02";"1476091";"4";"2,92457520545141e-03";"58";"4,24063404790454e-02";"136772";"0,005758452561529065";"0,00292457520545141"
"2021-07-08";"bl_by";"2021-07-10";"1";"1,78794922224209e-02";"256";"4,57715000893975e+00";NA;NA;"5593";"327";"2,19014621737637e-02";"2036";"1,36365067234810e-01";"1493051";"47";"2,91916400111798e-02";"139";"8,63327225862551e-02";"161005";"0,021901462173763656";"0,02919164001117978"
"2021-07-08";"bl_be";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_bb";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_hb";"2021-07-10";"0";"0,00000000000000e+00";"10";"5,55555555555556e+00";"2";"1,11111111111111e+00";"180";"4";"4,74856355952324e-03";"142";"1,68574006363075e-01";"84236";"0";"0,00000000000000e+00";"38";"3,58051446339395e-01";"10613";"0,004748563559523244";"0,00000000000000000"
"2021-07-08";"bl_hh";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_he";"2021-07-10";"0";"0,00000000000000e+00";"45";"2,48618784530387e+00";"45";"2,48618784530387e+00";"1810";"110";"1,45387450948257e-02";"1081";"1,42876213159150e-01";"756599";"3";"4,91956511044424e-03";"33";"5,41152162148866e-02";"60981";"0,014538745094825660";"0,00491956511044424"
"2021-07-08";"bl_mv";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_ni";"2021-07-10";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"3219";"49";"4,45155077493323e-03";NA;NA;"1100740";"1";"1,03923096908288e-03";NA;NA;"96225";"0,004451550774933226";"0,00103923096908288"
"2021-07-08";"bl_nw";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_rp";"2021-07-10";"0";"0,00000000000000e+00";"9";"5,66037735849057e-01";"9";"5,66037735849057e-01";"1590";"76";"1,45954001444176e-02";"760";"1,45954001444176e-01";"520712";"2";"3,96699460488734e-03";"16";"3,17359568390987e-02";"50416";"0,014595400144417644";"0,00396699460488734"
"2021-07-08";"bl_sl";"2021-07-10";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"11";"9,39031261204350e-03";"100";"8,53664782913046e-02";"117142";"1";"1,03007828594973e-02";"3";"3,09023485784920e-02";"9708";"0,009390312612043502";"0,01030078285949732"
"2021-07-08";"bl_sn";"2021-07-10";NA;NA;NA;NA;NA;NA;"1374";"43";"1,04127064076889e-02";"191";"4,62517889271764e-02";"412957";"3";"9,73551841635567e-03";"11";"3,56969008599708e-02";"30815";"0,010412706407688935";"0,00973551841635567"
"2021-07-08";"bl_st";"2021-07-10";"0";"0,00000000000000e+00";"2";"3,31125827814570e-01";"1";"1,65562913907285e-01";"604";"8";"4,87769187620418e-03";"22";"1,34136526595615e-02";"164012";"2";"1,58440941139190e-02";"5";"3,96102352847976e-02";"12623";"0,004877691876204180";"0,01584409411391904"
"2021-07-08";"bl_sh";"2021-07-10";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-08";"bl_th";"2021-07-10";"0";"0,00000000000000e+00";"11";"1,03480714957667e+00";"11";"1,03480714957667e+00";"1063";"16";"6,49060890024745e-03";"369";"1,49689667761957e-01";"246510";"2";"9,49126803340926e-03";"17";"8,06757782839787e-02";"21072";"0,006490608900247455";"0,00949126803340926"
"2021-07-08";"bereinigter_anteil";NA;NA;"6,96330339112875e-03";NA;"2,31878002924587e+00";NA;"1,22237313248549e+00";NA;NA;"1,14405881937524e-02";NA;"1,09877810259689e-01";NA;NA;"1,10126560832218e-02";NA;"6,47766723008876e-02";NA;NA;NA
"2021-07-08";"bereinigte_bezugsgrosse";NA;NA;"1,43610000000000e+04";NA;"1,43610000000000e+04";NA;"8,09900000000000e+03";NA;NA;"6,37205000000000e+06";NA;"5,27131000000000e+06";NA;NA;"5,90230000000000e+05";NA;"4,94005000000000e+05";NA;NA;NA
"2021-07-01";"bl_bw";"2021-07-02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"26";"5,85321927059883e-01";"4442";"147";"9,95873560640909e-03";"1001";"6,78142472245952e-02";"1476091";"3";"2,19343140408856e-03";"30";"2,19343140408856e-02";"136772";"0,009958735606409089";"0,00219343140408856"
"2021-07-01";"bl_by";"2021-07-03";"1";"1,78794922224209e-02";"256";"4,57715000893975e+00";NA;NA;"5593";"418";"2,79764087928916e-02";"2153";"1,44098584045683e-01";"1494116";"51";"3,16738709196602e-02";"120";"7,45267551050827e-02";"161016";"0,027976408792891583";"0,03167387091966015"
"2021-07-01";"bl_be";"2021-07-03";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-01";"bl_bb";"2021-07-03";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-01";"bl_hb";"2021-07-03";"0";"0,00000000000000e+00";"13";"7,22222222222222e+00";"5";"2,77777777777778e+00";"180";"4";"4,74856355952324e-03";"222";"2,63545277553540e-01";"84236";"0";"0,00000000000000e+00";"39";"3,68898978433598e-01";"10572";"0,004748563559523244";"0,00000000000000000"
"2021-07-01";"bl_hh";"2021-07-03";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-01";"bl_he";"2021-07-03";"0";"0,00000000000000e+00";"30";"1,65745856353591e+00";"30";"1,65745856353591e+00";"1810";"101";"1,33492114052490e-02";"933";"1,23314992486112e-01";"756599";"4";"6,55942014725898e-03";"25";"4,09963759203686e-02";"60981";"0,013349211405249016";"0,00655942014725898"
"2021-07-01";"bl_mv";"2021-07-03";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-01";"bl_ni";"2021-07-04";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"3219";"47";"4,26985482493595e-03";NA;NA;"1100740";"1";"1,03923096908288e-03";NA;NA;"96225";"0,004269854824935952";"0,00103923096908288"
"2021-07-01";"bl_nw";"2021-07-02";"7";"1,87869028448739e-01";"3719";"9,98121309715513e+01";NA;NA;"3726";"296";"1,74187424491811e-02";"2380";"1,40056104827875e-01";"1699319";"13";"9,93086589511478e-03";"146";"1,11531263129751e-01";"130905";"0,017418742449181113";"0,00993086589511478"
"2021-07-01";"bl_rp";"2021-07-03";"0";"0,00000000000000e+00";"1590";"1,00000000000000e+02";"6";"3,77358490566038e-01";"1590";"90";"1,72840264868104e-02";"504";"9,67905483261381e-02";"520712";"1";"1,98349730244367e-03";"0";"0,00000000000000e+00";"50416";"0,017284026486810367";"0,00198349730244367"
"2021-07-01";"bl_sl";"2021-07-03";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"17";"1,45123013095218e-02";"173";"1,47684007443957e-01";"117142";"2";"2,06015657189946e-02";"5";"5,15039142974866e-02";"9708";"0,014512301309521776";"0,02060156571899464"
"2021-07-01";"bl_sn";"2021-07-03";NA;NA;NA;NA;NA;NA;"1374";"73";"1,76773852967742e-02";"446";"1,08001559484402e-01";"412957";"1";"3,24517280545189e-03";"51";"1,65503813078046e-01";"30815";"0,017677385296774241";"0,00324517280545189"
"2021-07-01";"bl_st";"2021-07-03";"0";"0,00000000000000e+00";"2";"2,94985250737463e-01";"2";"2,94985250737463e-01";"678";"8";"4,36250211308696e-03";"54";"2,94468892633370e-02";"183381";"0";"0,00000000000000e+00";"6";"4,17246175243394e-02";"14380";"0,004362502113086962";"0,00000000000000000"
"2021-07-01";"bl_sh";"2021-07-03";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-07-01";"bl_th";"2021-07-03";"0";"0,00000000000000e+00";"12";"1,12888052681091e+00";"12";"1,12888052681091e+00";"1063";"15";"6,08494584398199e-03";"377";"1,52934972212081e-01";"246510";"2";"9,49126803340926e-03";"27";"1,28132118451025e-01";"21072";"0,006084945843981989";"0,00949126803340926"
"2021-07-01";"bereinigter_anteil";NA;NA;"4,40504377512251e-02";NA;"3,09564451296735e+01";NA;"9,91068151229659e-01";NA;NA;"1,50275531917917e-02";NA;"1,17907677273113e-01";NA;NA;"1,07904413290504e-02";NA;"7,16523282219211e-02";NA;NA;NA
"2021-07-01";"bereinigte_bezugsgrosse";NA;NA;"1,81610000000000e+04";NA;"1,81610000000000e+04";NA;"8,17300000000000e+03";NA;NA;"8,09180300000000e+06";NA;"6,99106300000000e+06";NA;NA;"7,22862000000000e+05";NA;"6,26637000000000e+05";NA;NA;NA
"2021-06-24";"bl_bw";"2021-06-25";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"19";"4,27735254389914e-01";"4442";"217";"1,47009906570801e-02";"668";"4,52546624835461e-02";"1476091";"5";"3,65571900681426e-03";"10";"7,31143801362852e-03";"136772";"0,014700990657080085";"0,00365571900681426"
"2021-06-24";"bl_by";"2021-06-26";"13";"2,32474964234621e-01";"343";"6,13376251788269e+00";NA;NA;"5592";"581";"3,88446621350123e-02";"3180";"2,12609338363751e-01";"1495701";"56";"3,47776404613006e-02";"152";"9,43964526806730e-02";"161023";"0,038844662135012281";"0,03477764046130056"
"2021-06-24";"bl_be";"2021-06-26";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-06-24";"bl_bb";"2021-06-26";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-06-24";"bl_hb";"2021-06-26";"0";"0,00000000000000e+00";"13";"7,22222222222222e+00";"5";"2,77777777777778e+00";"180";"7";"8,30998622916568e-03";"266";"3,15779476708296e-01";"84236";"0";"0,00000000000000e+00";"40";"3,78859632506156e-01";"10558";"0,008309986229165678";"0,00000000000000000"
"2021-06-24";"bl_hh";"2021-06-26";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-06-24";"bl_he";"2021-06-26";"0";"0,00000000000000e+00";"42";"2,32044198895028e+00";"42";"2,32044198895028e+00";"1810";"161";"2,12794360024266e-02";"1062";"1,40364975370044e-01";"756599";"7";"1,14789852577032e-02";"32";"5,24753611780719e-02";"60981";"0,021279436002426648";"0,01147898525770322"
"2021-06-24";"bl_mv";"2021-06-26";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-06-24";"bl_ni";"2021-06-27";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";NA;NA;"3219";"100";"9,08479749986373e-03";NA;NA;"1100740";"4";"4,15692387633152e-03";NA;NA;"96225";"0,009084797499863727";"0,00415692387633151"
"2021-06-24";"bl_nw";"2021-06-25";"5";"1,30378096479791e-01";"3830";"9,98696219035202e+01";NA;NA;"3835";"488";"2,74924621077254e-02";"3263";"1,83827671839156e-01";"1775032";"17";"1,24231772641241e-02";"205";"1,49808902302672e-01";"136841";"0,027492462107725383";"0,01242317726412406"
"2021-06-24";"bl_rp";"2021-06-26";"0";"0,00000000000000e+00";"5";"3,14465408805031e-01";"5";"3,14465408805031e-01";"1590";"172";"3,30316950636820e-02";"555";"1,06584830001997e-01";"520712";"7";"1,38844811171057e-02";"26";"5,15709298635354e-02";"50416";"0,033031695063682032";"0,01388448111710568"
"2021-06-24";"bl_sl";"2021-06-26";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"39";"3,32929265336088e-02";"335";"2,85977702275870e-01";"117142";"2";"2,06015657189946e-02";"3";"3,09023485784920e-02";"9708";"0,033292926533608783";"0,02060156571899464"
"2021-06-24";"bl_sn";"2021-06-26";NA;NA;NA;NA;NA;NA;"1374";"97";"2,34891284080425e-02";"754";"1,82585596079011e-01";"412957";"0";"0,00000000000000e+00";"56";"1,81729677105306e-01";"30815";"0,023489128408042483";"0,00000000000000000"
"2021-06-24";"bl_st";"2021-06-26";"0";"0,00000000000000e+00";"8";"1,28205128205128e+00";"7";"1,12179487179487e+00";"624";"13";"7,62866028988909e-03";"246";"1,44357725485594e-01";"170410";"1";"7,50525367757430e-03";"10";"7,50525367757430e-02";"13324";"0,007628660289889091";"0,00750525367757430"
"2021-06-24";"bl_sh";"2021-06-26";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-06-24";"bl_th";"2021-06-26";"0";"0,00000000000000e+00";"16";"1,50517403574788e+00";"16";"1,50517403574788e+00";"1063";"27";"1,09529025191676e-02";"329";"1,33463145511338e-01";"246510";"1";"4,74563401670463e-03";"32";"1,51860288534548e-01";"21072";"0,010952902519167579";"0,00474563401670463"
"2021-06-24";"bereinigter_anteil";NA;NA;"9,88196541312105e-02";NA;"2,50288223991216e+01";NA;"1,15777805148417e+00";NA;NA;"2,33198833270191e-02";NA;"1,51061812316541e-01";NA;NA;"1,37412657079844e-02";NA;"8,96264508875552e-02";NA;NA;NA
"2021-06-24";"bereinigte_bezugsgrosse";NA;NA;"1,82150000000000e+04";NA;"1,82150000000000e+04";NA;"8,11900000000000e+03";NA;NA;"8,15613000000000e+06";NA;"7,05539000000000e+06";NA;NA;"7,27735000000000e+05";NA;"6,31510000000000e+05";NA;NA;NA
"2021-06-17";"bl_bw";"2021-06-18";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"12";"2,70148581719946e-01";"4442";"277";"1,87657807005124e-02";"639";"4,32900139625538e-02";"1476091";"9";"6,58029421226567e-03";"17";"1,24294446231685e-02";"136772";"0,018765780700512366";"0,00658029421226567"
"2021-06-17";"bl_by";"2021-06-19";"139";"2,23832528180354e+00";"1204";"1,93880837359098e+01";NA;NA;"6210";"995";"6,49428209464421e-02";"3855";"2,51612637938225e-01";"1532117";"92";"5,43138157817057e-02";"255";"1,50543728525380e-01";"169386";"0,064942820946442076";"0,05431381578170569"
"2021-06-17";"bl_be";"2021-06-19";"0";"0,00000000000000e+00";"17";"2,07570207570208e+00";"17";"2,07570207570208e+00";"819";"134";"3,07664755624640e-02";"502";"1,15259483077290e-01";"435539";"10";"2,06185567010309e-02";"62";"1,27835051546392e-01";"48500";"0,030766475562463983";"0,02061855670103093"
"2021-06-17";"bl_bb";"2021-06-19";"0";"0,00000000000000e+00";"15";"1,63934426229508e+00";"15";"1,63934426229508e+00";"915";"70";"2,37531303232462e-02";"523";"1,77469816557968e-01";"294698";"5";"2,04089962855627e-02";"41";"1,67353769541614e-01";"24499";"0,023753130323246170";"0,02040899628556268"
"2021-06-17";"bl_hb";"2021-06-19";"0";"0,00000000000000e+00";"14";"7,77777777777778e+00";"6";"3,33333333333333e+00";"180";"13";"1,54328315684505e-02";"309";"3,66826534973171e-01";"84236";"0";"0,00000000000000e+00";"43";"4,07892240561563e-01";"10542";"0,015432831568450543";"0,00000000000000000"
"2021-06-17";"bl_hh";"2021-06-19";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";NA;NA;"470";"42";"1,63286887285394e-02";"411";"1,59787882557850e-01";"257216";"1";"4,52755014261783e-03";"4";"1,81102005704713e-02";"22087";"0,016328688728539438";"0,00452755014261783"
"2021-06-17";"bl_he";"2021-06-19";"0";"0,00000000000000e+00";"48";"2,65193370165746e+00";"48";"2,65193370165746e+00";"1810";"240";"3,17208983887105e-02";"924";"1,22125458796536e-01";"756599";"6";"9,83913022088847e-03";"41";"6,72340565094046e-02";"60981";"0,031720898388710533";"0,00983913022088847"
"2021-06-17";"bl_mv";"2021-06-16";"0";"0,00000000000000e+00";"3";"5,95238095238095e-01";"3";"5,95238095238095e-01";"504";"9";"5,50122249388753e-03";"87";"5,31784841075795e-02";"163600";"1";"7,51879699248120e-03";"6";"4,51127819548872e-02";"13300";"0,005501222493887531";"0,00751879699248120"
"2021-06-17";"bl_ni";"2021-06-20";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";NA;NA;"3219";"134";"1,21736286498174e-02";NA;NA;"1100740";"4";"4,15692387633152e-03";NA;NA;"96225";"0,012173628649817395";"0,00415692387633151"
"2021-06-17";"bl_nw";"2021-06-18";"12";"3,10719834282755e-01";"3850";"9,96892801657172e+01";NA;NA;"3862";"782";"4,45641940947314e-02";"4640";"2,64421816623470e-01";"1754772";"28";"2,06468358724026e-02";"228";"1,68124234960992e-01";"135614";"0,044564194094731398";"0,02064683587240256"
"2021-06-17";"bl_rp";"2021-06-19";"0";"0,00000000000000e+00";"3";"1,88679245283019e-01";"3";"1,88679245283019e-01";"1590";"265";"5,08918557667194e-02";"436";"8,37315060916591e-02";"520712";"11";"2,18184703268804e-02";"30";"5,95049190733101e-02";"50416";"0,050891855766719410";"0,02181847032688036"
"2021-06-17";"bl_sl";"2021-06-19";"0";"0,00000000000000e+00";"302";"1,00000000000000e+02";"0";"0,00000000000000e+00";"302";"53";"4,52442334943914e-02";"388";"3,31221935770262e-01";"117142";"3";"3,09023485784920e-02";"10";"1,03007828594973e-01";"9708";"0,045244233494391425";"0,03090234857849196"
"2021-06-17";"bl_sn";"2021-06-19";NA;NA;NA;NA;NA;NA;"1374";"119";"2,88165595933717e-02";"788";"1,90818898819974e-01";"412957";"3";"9,73551841635567e-03";"21";"6,81486289144897e-02";"30815";"0,028816559593371708";"0,00973551841635567"
"2021-06-17";"bl_st";"2021-06-19";"1";"1,67504187604690e-01";"40";"6,70016750418760e+00";"12";"2,01005025125628e+00";"597";"32";"1,93392035874223e-02";"353";"2,13335589573752e-01";"165467";"6";"4,62392108508015e-02";"14";"1,07891491985203e-01";"12976";"0,019339203587422266";"0,04623921085080148"
"2021-06-17";"bl_sh";"2021-06-19";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";NA;NA;"894";"3";"7,91291572480989e-04";"296";"7,80741018181243e-02";"379127";"0";"0,00000000000000e+00";"10";"3,22934831750953e-02";"30966";"0,000791291572480989";"0,00000000000000000"
"2021-06-17";"bl_th";"2021-06-19";"0";"0,00000000000000e+00";"115";"1,08184383819379e+01";"26";"2,44590780809031e+00";"1063";"51";"2,06888158695388e-02";"429";"1,74029451137885e-01";"246510";"3";"1,42369020501139e-02";"71";"3,36940015186029e-01";"21072";"0,020688815869538760";"0,01423690205011389"
"2021-06-17";"bereinigter_anteil";NA;NA;"6,77512814798306e-01";NA;"2,50100289725875e+01";NA;"1,37463697967086e+00";NA;NA;"3,31940434686260e-02";NA;"1,69598325327044e-01";NA;NA;"2,08271586148337e-02";NA;"1,09691705866770e-01";NA;NA;NA
"2021-06-17";"bereinigte_bezugsgrosse";NA;NA;"2,24350000000000e+04";NA;"2,24350000000000e+04";NA;"1,03300000000000e+04";NA;NA;"9,69752300000000e+06";NA;"8,59678300000000e+06";NA;NA;"8,73859000000000e+05";NA;"7,77634000000000e+05";NA;NA;NA
"2021-06-10";"bl_bw";"2021-06-11";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"1";"2,25123818099955e-02";"4442";"137";"9,28127059917038e-03";"255";"1,72753576845872e-02";"1476091";"8";"5,84915041090282e-03";"10";"7,31143801362852e-03";"136772";"0,009281270599170378";"0,00584915041090282"
"2021-06-10";"bl_by";"2021-06-12";"171";"2,75451030927835e+00";"1729";"2,78511597938144e+01";NA;NA;"6208";"1116";"7,27253769859372e-02";"2852";"1,85853741186284e-01";"1534540";"121";"7,14673848843528e-02";"267";"1,57700758381175e-01";"169308";"0,072725376985937160";"0,07146738488435278"
"2021-06-10";"bl_be";"2021-06-12";"0";"0,00000000000000e+00";"29";"3,54090354090354e+00";"29";"3,54090354090354e+00";"819";"293";"6,72729652224026e-02";"872";"2,00211691719915e-01";"435539";"20";"4,12371134020619e-02";"97";"2,00000000000000e-01";"48500";"0,067272965222402586";"0,04123711340206185"
"2021-06-10";"bl_bb";"2021-06-12";"0";"0,00000000000000e+00";"16";"1,74863387978142e+00";"16";"1,74863387978142e+00";"915";"98";"3,32543824525446e-02";"736";"2,49747198827274e-01";"294698";"9";"3,67361933140128e-02";"70";"2,85725947997877e-01";"24499";"0,033254382452544640";"0,03673619331401282"
"2021-06-10";"bl_hb";"2021-06-12";"0";"0,00000000000000e+00";"29";"1,61111111111111e+01";"9";"5,00000000000000e+00";"180";"30";"3,56142266964243e-02";"462";"5,48459091124935e-01";"84236";"1";"9,49036727721363e-03";"49";"4,65027996583468e-01";"10537";"0,035614226696424327";"0,00949036727721363"
